path,times_optimized,avg_percent_optimized,avg_optimized_latency_ms,number_hops
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,9.145453025997764,1.9156463004037505,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,27.780428035041595,2.904550900166214,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,33.23556721044489,5.71457769965491,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,1,24.325262919402636,3.6722594002640108,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,26.202320324756144,3.4596672006955487,3
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,5.952556295140187,2.0603352977559553,2
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,12.439168615841456,3.2730367996919085,2
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AZURE_BRAZIL_SOUTH,1,89.09599159974277,178.19198319948555,2
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,8.94411949070304,1.3129538005159702,3
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,5.603287106163801,1.957629600110522,2
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,16.265950029044518,2.9726714004937094,3
AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,1,2.3376153216960294,0.7167103002757358,3
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,10.09080352899706,2.412968398857629,2
AZURE_FRANCE_CENTRAL -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_ASIA_EAST_1,1,86.9860338003491,173.9720676006982,1
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,3.0135218938843744,0.5194890002712782,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AZURE_FRANCE_CENTRAL,1,19.10269916225441,6.58610599784879,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,1,20.915691375837465,6.710474402279942,2
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,17.008221619153275,5.211247601982905,2
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,13.028485801781532,3.5492150991558447,2
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,1,0.9977228134197547,0.31484669088968076,1
GCP_US_SOUTH_1 -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,14.125754330531848,2.303829195443541,1
GCP_AUSTRALIA_SOUTHEAST_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,1,6.362779287305143,1.7789460012863856,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> GCP_ASIA_EAST_1,1,7.029564287799572,1.9249622055212967,3
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,10.762992014155214,3.142762100287655,4
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AZURE_US_EAST,1,8.079477669775182,0.6464604997745482,1
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> GCP_EUROPE_NORTH_1,1,2.9485837468019915,0.5270648998703109,1
AWS_EU_NORTH_1_STOCKHOLM -> GCP_US_SOUTH_1 -> GCP_AUSTRALIA_SOUTHEAST_1,1,1.113943184703825,0.3238325985876145,1
AZURE_JAPAN_EAST -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,7.925730529381358,2.0479214985243743,2
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,1,19.31302611184855,1.5148291000514291,1
AWS_US_WEST_1_CALIFORNIA -> GCP_US_CENTRAL_1 -> AWS_EU_CENTRAL_1_FRANKFURT,1,7.8127226574796875,1.3259062016004464,1
AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_SOUTH_AFRICA_NORTH,1,1.042989027238661,0.2498542001376336,1
AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,12.4785671642908,1.2925073008773325,1
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,18.572488472183114,4.7865047006780514,4
AWS_EU_NORTH_1_STOCKHOLM -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,1,4.037889464232258,0.6986356997003895,2
AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> GCP_EUROPE_NORTH_1,1,6.048865550187077,1.492933904955862,2
AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,1,9.156516365788214,2.484640100192337,4
AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST -> AWS_SA_EAST_1_SAO_PAULO,1,0.713632043631951,0.12766179970640223,2
AZURE_US_EAST -> AWS_EU_NORTH_1_STOCKHOLM -> GCP_EUROPE_NORTH_1,1,6.22323638475063,0.7803208005498163,1
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> GCP_ASIA_EAST_1,1,4.943849218632335,0.8981721999589354,1
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,4.629670923722095,0.967416101048002,2
GCP_US_SOUTH_1 -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,1,0.48308552460487597,0.031089599360711873,1
AWS_US_EAST_2_OHIO -> AZURE_FRANCE_CENTRAL -> AWS_EU_NORTH_1_STOCKHOLM,1,5.525462848905304,0.7132175998776802,1
AZURE_BRAZIL_SOUTH -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,2.734049468579447,0.5816071009576262,2
AZURE_BRAZIL_SOUTH -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,14.276501454828017,4.503258896875195,3
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_US_EAST,1,23.047167987727267,2.460749098827364,2
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AZURE_BRAZIL_SOUTH,1,7.476325228062697,1.5915420963210636,2
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,22.58483466871103,2.846178897198115,2
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_SA_EAST_1_SAO_PAULO,1,10.497099401594333,2.25990660055686,2
AWS_US_WEST_2_OREGON -> GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA,1,99.1473650647333,1136.7362115992364,1
GCP_AUSTRALIA_SOUTHEAST_1 -> GCP_US_CENTRAL_1 -> AWS_US_EAST_2_OHIO,1,3.546262947338763,0.7437743915943429,1
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1,1,22.355967149469137,2.997176298777049,2
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA,1,28.745277483187603,4.899490200477885,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,3.048282496470167,0.8401437993597938,3
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> GCP_ASIA_EAST_1,1,91.77992005097622,183.55984010195243,1
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,1,88.43034285000613,176.86068570001225,1
AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_EAST_2_OHIO,1,96.35070899985294,192.70141799970588,1
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> GCP_EUROPE_NORTH_1,1,7.258770005456972,1.9896028068615124,1
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> GCP_AUSTRALIA_SOUTHEAST_1,1,91.79364449664718,183.58728899329435,1
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON,1,32.71247318556809,5.877500402493752,2
GCP_US_SOUTH_1 -> AWS_US_EAST_2_OHIO -> GCP_US_CENTRAL_1,1,59.198654752234624,8.70988730021054,1
GCP_AUSTRALIA_SOUTHEAST_1 -> GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST,1,50.955690373234944,18.638221797300503,1
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,6.347167910339724,0.7862621022468375,2
AZURE_JAPAN_EAST -> GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AZURE_BRAZIL_SOUTH,1,7.911118412570739,2.2040751129679848,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,1,10.38434224845034,2.602507800111198,3
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,1,36.88507518807499,4.130691001410014,1
GCP_ASIA_EAST_1 -> GCP_US_CENTRAL_1 -> GCP_US_SOUTH_1,1,1.8381078656117378,0.3237226017517969,1
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,20.84390715437857,4.949033700177097,3
GCP_US_CENTRAL_1 -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,14.60458677905675,1.652964803724899,2
GCP_US_SOUTH_1 -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,1.8580836580444626,0.35882379961549304,1
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,12.105858234734967,3.137671599324676,2
AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,14.795915464154774,4.144344000087585,3
GCP_EUROPE_NORTH_1 -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,10.307510908089746,2.8359470976283774,1
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,8.846841271481265,2.593531600359711,3
AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,1,2.1403288107988527,0.4674920999605092,2
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> GCP_ASIA_EAST_1,1,7.814140264749458,2.1459124012835673,3
GCP_US_CENTRAL_1 -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,3.943010439489425,0.6191412976477295,1
GCP_EUROPE_NORTH_1 -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,11.673241302019688,2.8613826008950127,3
AWS_US_EAST_2_OHIO -> GCP_US_SOUTH_1 -> AZURE_JAPAN_EAST,1,10.88246464555943,2.1087517958221724,1
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_EAST_2_OHIO,1,11.684239721782763,2.1853801095858216,2
GCP_EUROPE_NORTH_1 -> GCP_US_CENTRAL_1 -> GCP_AUSTRALIA_SOUTHEAST_1,1,11.363048501278683,3.8513491046614945,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO,1,18.541470130443148,4.632364796634647,1
GCP_ASIA_EAST_1 -> AZURE_JAPAN_EAST -> AWS_US_WEST_2_OREGON -> AWS_US_WEST_1_CALIFORNIA,1,4.364852947499475,0.6207127087691333,2
AWS_SA_EAST_1_SAO_PAULO -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,11.137355653683123,3.34597869659774,3
GCP_EUROPE_NORTH_1 -> GCP_US_CENTRAL_1 -> AWS_US_WEST_1_CALIFORNIA,1,0.17132560844743683,0.029288200312294066,1
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST,1,1.9239311911715462,0.6852956979855662,3
AZURE_SOUTH_AFRICA_NORTH -> AZURE_FRANCE_CENTRAL -> AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> GCP_AUSTRALIA_SOUTHEAST_1,1,0.445164546931065,0.17888749680423643,3
AWS_US_EAST_2_OHIO -> AWS_US_WEST_1_CALIFORNIA -> AWS_US_WEST_2_OREGON,1,96.34934885007169,192.69869770014338,1
GCP_EUROPE_NORTH_1 -> AWS_EU_NORTH_1_STOCKHOLM -> AWS_EU_CENTRAL_1_FRANKFURT -> AZURE_FRANCE_CENTRAL,1,0.7832664430758696,0.031142797524807975,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> GCP_EUROPE_NORTH_1,1,4.3323913917091,0.9349706005195912,2
AWS_SA_EAST_1_SAO_PAULO -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT -> AWS_EU_NORTH_1_STOCKHOLM,1,7.596746343870853,1.6346753002835612,2
AZURE_JAPAN_EAST -> AZURE_US_EAST -> AWS_EU_CENTRAL_1_FRANKFURT,1,9.244448829591235,2.1956338991003577,1
AWS_US_EAST_2_OHIO -> AWS_US_WEST_2_OREGON -> AZURE_JAPAN_EAST -> GCP_ASIA_EAST_1,1,22.428036797402452,4.192316796979867,2
